 time            time            v(in_delay)     v(mid1_delay)   v(mid2_delay)   v(out_delay)   
 9.55489161e-08  9.55489161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.55589161e-08  9.55589161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.55689161e-08  9.55689161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.55789161e-08  9.55789161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.55889161e-08  9.55889161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.55989161e-08  9.55989161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.56089161e-08  9.56089161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.56189161e-08  9.56189161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.56289161e-08  9.56289161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.56389161e-08  9.56389161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.56489161e-08  9.56489161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.56589161e-08  9.56589161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.56689161e-08  9.56689161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.56789161e-08  9.56789161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.56889161e-08  9.56889161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.56989161e-08  9.56989161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.57089161e-08  9.57089161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.57189161e-08  9.57189161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.57289161e-08  9.57289161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.57389161e-08  9.57389161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.57489161e-08  9.57489161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.57589161e-08  9.57589161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.57689161e-08  9.57689161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.57789161e-08  9.57789161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.57889161e-08  9.57889161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.57989161e-08  9.57989161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.58089161e-08  9.58089161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.58189161e-08  9.58189161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.58289161e-08  9.58289161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.58389161e-08  9.58389161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.58489161e-08  9.58489161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.58589161e-08  9.58589161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.58689161e-08  9.58689161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.58789161e-08  9.58789161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.58889161e-08  9.58889161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.58989161e-08  9.58989161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.59089161e-08  9.59089161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.59189161e-08  9.59189161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.59289161e-08  9.59289161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.59389161e-08  9.59389161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.59489161e-08  9.59489161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.59589161e-08  9.59589161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.59689161e-08  9.59689161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.59789161e-08  9.59789161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.59889161e-08  9.59889161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.59989161e-08  9.59989161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.60089161e-08  9.60089161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.60189161e-08  9.60189161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.60289161e-08  9.60289161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.60389161e-08  9.60389161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.60489161e-08  9.60489161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.60589161e-08  9.60589161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.60689161e-08  9.60689161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.60789161e-08  9.60789161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.60889161e-08  9.60889161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.60989161e-08  9.60989161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.61089161e-08  9.61089161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.61189161e-08  9.61189161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.61289161e-08  9.61289161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.61389161e-08  9.61389161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.61489161e-08  9.61489161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.61589161e-08  9.61589161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.61689161e-08  9.61689161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.61789161e-08  9.61789161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.61889161e-08  9.61889161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.61989161e-08  9.61989161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.62089161e-08  9.62089161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.62189161e-08  9.62189161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.62289161e-08  9.62289161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.62389161e-08  9.62389161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.62489161e-08  9.62489161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.62589161e-08  9.62589161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.62689161e-08  9.62689161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.62789161e-08  9.62789161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.62889161e-08  9.62889161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.62989161e-08  9.62989161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.63089161e-08  9.63089161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.63189161e-08  9.63189161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.63289161e-08  9.63289161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.63389161e-08  9.63389161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.63489161e-08  9.63489161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.63589161e-08  9.63589161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.63689161e-08  9.63689161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.63789161e-08  9.63789161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.63889161e-08  9.63889161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.63989161e-08  9.63989161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.64089161e-08  9.64089161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.64189161e-08  9.64189161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.64289161e-08  9.64289161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.64389161e-08  9.64389161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.64489161e-08  9.64489161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.64589161e-08  9.64589161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.64689161e-08  9.64689161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.64789161e-08  9.64789161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.64889161e-08  9.64889161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.64989161e-08  9.64989161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.65089161e-08  9.65089161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.65189161e-08  9.65189161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.65289161e-08  9.65289161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.65389161e-08  9.65389161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.65489161e-08  9.65489161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.65589161e-08  9.65589161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.65689161e-08  9.65689161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.65789161e-08  9.65789161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.65889161e-08  9.65889161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.65989161e-08  9.65989161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.66089161e-08  9.66089161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.66189161e-08  9.66189161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.66289161e-08  9.66289161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.66389161e-08  9.66389161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.66489161e-08  9.66489161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.66589161e-08  9.66589161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.66689161e-08  9.66689161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.66789161e-08  9.66789161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.66889161e-08  9.66889161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.66989161e-08  9.66989161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.67089161e-08  9.67089161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.67189161e-08  9.67189161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.67289161e-08  9.67289161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.67389161e-08  9.67389161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.67489161e-08  9.67489161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.67589161e-08  9.67589161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.67689161e-08  9.67689161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.67789161e-08  9.67789161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.67889161e-08  9.67889161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.67989161e-08  9.67989161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.68089161e-08  9.68089161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.68189161e-08  9.68189161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.68289161e-08  9.68289161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.68389161e-08  9.68389161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.68489161e-08  9.68489161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.68589161e-08  9.68589161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.68689161e-08  9.68689161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.68789161e-08  9.68789161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.68889161e-08  9.68889161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.68989161e-08  9.68989161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.69089161e-08  9.69089161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.69189161e-08  9.69189161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.69289161e-08  9.69289161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.69389161e-08  9.69389161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.69489161e-08  9.69489161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.69589161e-08  9.69589161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.69689161e-08  9.69689161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.69789161e-08  9.69789161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.69889161e-08  9.69889161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.69989161e-08  9.69989161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.70089161e-08  9.70089161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.70189161e-08  9.70189161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.70289161e-08  9.70289161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.70389161e-08  9.70389161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.70489161e-08  9.70489161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.70589161e-08  9.70589161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.70689161e-08  9.70689161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.70789161e-08  9.70789161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.70889161e-08  9.70889161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.70989161e-08  9.70989161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.71089161e-08  9.71089161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.71189161e-08  9.71189161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.71289161e-08  9.71289161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.71389161e-08  9.71389161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.71489161e-08  9.71489161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.71589161e-08  9.71589161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.71689161e-08  9.71689161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.71789161e-08  9.71789161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.71889161e-08  9.71889161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.71989161e-08  9.71989161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.72089161e-08  9.72089161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.72189161e-08  9.72189161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.72289161e-08  9.72289161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.72389161e-08  9.72389161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.72489161e-08  9.72489161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.72589161e-08  9.72589161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.72689161e-08  9.72689161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.72789161e-08  9.72789161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.72889161e-08  9.72889161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.72989161e-08  9.72989161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.73089161e-08  9.73089161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.73189161e-08  9.73189161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.73289161e-08  9.73289161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.73389161e-08  9.73389161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.73489161e-08  9.73489161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.73589161e-08  9.73589161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.73689161e-08  9.73689161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.73789161e-08  9.73789161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.73889161e-08  9.73889161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.73989161e-08  9.73989161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.74089161e-08  9.74089161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.74189161e-08  9.74189161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.74289161e-08  9.74289161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.74389161e-08  9.74389161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.74489161e-08  9.74489161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.74589161e-08  9.74589161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.74689161e-08  9.74689161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.74789161e-08  9.74789161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.74889161e-08  9.74889161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.74989161e-08  9.74989161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.75089161e-08  9.75089161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.75189161e-08  9.75189161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.75289161e-08  9.75289161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.75389161e-08  9.75389161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.75489161e-08  9.75489161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.75589161e-08  9.75589161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.75689161e-08  9.75689161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.75789161e-08  9.75789161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.75889161e-08  9.75889161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.75989161e-08  9.75989161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.76089161e-08  9.76089161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.76189161e-08  9.76189161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.76289161e-08  9.76289161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.76389161e-08  9.76389161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.76489161e-08  9.76489161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.76589161e-08  9.76589161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.76689161e-08  9.76689161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.76789161e-08  9.76789161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
 9.76889161e-08  9.76889161e-08  0.00000000e+00  1.19997738e+00  9.96099884e-05  1.19997999e+00 
