 time            time            v(gate_charge)  ig_charge       id_charge       is_charge       ib_charge       i_total         qg_approx       qd_approx       qs_approx       qb_approx       q_total        
 5.01677816e-08  5.01677816e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07  6.70580632e-17 -2.43110040e-14 -4.77774910e-10  4.77788042e-10  1.11771524e-14 -1.19995545e-18 
 5.01677963e-08  5.01677963e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07 -6.33680171e-17 -2.43110095e-14 -4.77775136e-10  4.77788268e-10  1.11771572e-14 -1.19995535e-18 
 5.01678110e-08  5.01678110e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07 -5.67848082e-16 -2.43110150e-14 -4.77775361e-10  4.77788493e-10  1.11771621e-14 -1.19995529e-18 
 5.01678256e-08  5.01678256e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07 -3.34675423e-17 -2.43110204e-14 -4.77775585e-10  4.77788718e-10  1.11771669e-14 -1.19995536e-18 
 5.01678402e-08  5.01678402e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07 -1.09013140e-18 -2.43110259e-14 -4.77775808e-10  4.77788941e-10  1.11771717e-14 -1.19995522e-18 
 5.01678547e-08  5.01678547e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07  2.92492600e-16 -2.43110313e-14 -4.77776030e-10  4.77789163e-10  1.11771765e-14 -1.19995517e-18 
 5.01678691e-08  5.01678691e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07 -8.21981418e-17 -2.43110367e-14 -4.77776252e-10  4.77789385e-10  1.11771813e-14 -1.19995517e-18 
 5.01678835e-08  5.01678835e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07 -3.59305447e-16 -2.43110420e-14 -4.77776472e-10  4.77789605e-10  1.11771860e-14 -1.19995521e-18 
 5.01678978e-08  5.01678978e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07 -5.02776523e-16 -2.43110474e-14 -4.77776692e-10  4.77789825e-10  1.11771908e-14 -1.19995524e-18 
 5.01679121e-08  5.01679121e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07  3.00613052e-16 -2.43110527e-14 -4.77776911e-10  4.77790044e-10  1.11771955e-14 -1.19995514e-18 
 5.01679263e-08  5.01679263e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07 -3.84080049e-16 -2.43110580e-14 -4.77777129e-10  4.77790262e-10  1.11772002e-14 -1.19995514e-18 
 5.01679405e-08  5.01679405e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07  1.59947773e-16 -2.43110633e-14 -4.77777346e-10  4.77790479e-10  1.11772049e-14 -1.19995514e-18 
 5.01679546e-08  5.01679546e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07 -3.85552033e-16 -2.43110686e-14 -4.77777563e-10  4.77790695e-10  1.11772095e-14 -1.19995521e-18 
 5.01679686e-08  5.01679686e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07 -2.72098217e-16 -2.43110738e-14 -4.77777778e-10  4.77790911e-10  1.11772142e-14 -1.19995523e-18 
 5.01679827e-08  5.01679827e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07  5.02302184e-17 -2.43110791e-14 -4.77777993e-10  4.77791126e-10  1.11772188e-14 -1.19995517e-18 
 5.01679966e-08  5.01679966e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07 -2.25722104e-16 -2.43110843e-14 -4.77778208e-10  4.77791340e-10  1.11772234e-14 -1.19995518e-18 
 5.01680105e-08  5.01680105e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07  2.46266571e-16 -2.43110895e-14 -4.77778421e-10  4.77791554e-10  1.11772280e-14 -1.19995520e-18 
 5.01680244e-08  5.01680244e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07 -3.97371108e-16 -2.43110947e-14 -4.77778634e-10  4.77791767e-10  1.11772326e-14 -1.19995504e-18 
 5.01680383e-08  5.01680383e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07  5.82235890e-16 -2.43110998e-14 -4.77778846e-10  4.77791979e-10  1.11772372e-14 -1.19995502e-18 
 5.01680521e-08  5.01680521e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07 -2.49599540e-16 -2.43111050e-14 -4.77779058e-10  4.77792190e-10  1.11772417e-14 -1.19995502e-18 
 5.01680658e-08  5.01680658e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07 -6.66356584e-16 -2.43111101e-14 -4.77779269e-10  4.77792401e-10  1.11772463e-14 -1.19995503e-18 
 5.01680795e-08  5.01680795e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07 -2.24373681e-16 -2.43111152e-14 -4.77779479e-10  4.77792612e-10  1.11772508e-14 -1.19995498e-18 
 5.01680932e-08  5.01680932e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07 -3.76092317e-16 -2.43111203e-14 -4.77779689e-10  4.77792822e-10  1.11772553e-14 -1.19995503e-18 
 5.01681069e-08  5.01681069e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07 -1.08449440e-16 -2.43111254e-14 -4.77779898e-10  4.77793031e-10  1.11772598e-14 -1.19995498e-18 
 5.01681205e-08  5.01681205e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07 -6.54979873e-17 -2.43111305e-14 -4.77780107e-10  4.77793240e-10  1.11772643e-14 -1.19995503e-18 
 5.01681341e-08  5.01681341e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07 -3.51474733e-16 -2.43111356e-14 -4.77780316e-10  4.77793448e-10  1.11772688e-14 -1.19995506e-18 
 5.01681477e-08  5.01681477e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07 -1.92861673e-16 -2.43111407e-14 -4.77780524e-10  4.77793657e-10  1.11772733e-14 -1.19995513e-18 
 5.01681614e-08  5.01681614e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07 -3.61887468e-16 -2.43111458e-14 -4.77780735e-10  4.77793868e-10  1.11772779e-14 -1.19995511e-18 
 5.01681752e-08  5.01681752e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07  1.66630492e-16 -2.43111510e-14 -4.77780947e-10  4.77794080e-10  1.11772824e-14 -1.19995509e-18 
 5.01681892e-08  5.01681892e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07  1.76379259e-17 -2.43111562e-14 -4.77781162e-10  4.77794294e-10  1.11772871e-14 -1.19995506e-18 
 5.01682033e-08  5.01682033e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07 -1.49804659e-17 -2.43111614e-14 -4.77781377e-10  4.77794510e-10  1.11772917e-14 -1.19995509e-18 
 5.01682175e-08  5.01682175e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07  8.79409723e-17 -2.43111667e-14 -4.77781595e-10  4.77794727e-10  1.11772964e-14 -1.19995505e-18 
 5.01682317e-08  5.01682317e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07 -3.38439267e-16 -2.43111721e-14 -4.77781814e-10  4.77794947e-10  1.11773011e-14 -1.19995503e-18 
 5.01682461e-08  5.01682461e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07  2.72501511e-16 -2.43111775e-14 -4.77782035e-10  4.77795168e-10  1.11773059e-14 -1.19995506e-18 
 5.01682607e-08  5.01682607e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07  7.45707690e-17 -2.43111829e-14 -4.77782258e-10  4.77795390e-10  1.11773107e-14 -1.19995495e-18 
 5.01682753e-08  5.01682753e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07  6.47545571e-17 -2.43111883e-14 -4.77782482e-10  4.77795615e-10  1.11773155e-14 -1.19995502e-18 
 5.01682901e-08  5.01682901e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07 -1.10221750e-16 -2.43111938e-14 -4.77782708e-10  4.77795841e-10  1.11773204e-14 -1.19995507e-18 
 5.01683049e-08  5.01683049e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07  3.57694973e-16 -2.43111994e-14 -4.77782937e-10  4.77796069e-10  1.11773253e-14 -1.19995505e-18 
 5.01683199e-08  5.01683199e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07 -3.66352232e-16 -2.43112050e-14 -4.77783167e-10  4.77796299e-10  1.11773303e-14 -1.19995506e-18 
 5.01683351e-08  5.01683351e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07  3.92516232e-16 -2.43112107e-14 -4.77783399e-10  4.77796531e-10  1.11773353e-14 -1.19995512e-18 
 5.01683503e-08  5.01683503e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07 -2.17332772e-16 -2.43112164e-14 -4.77783633e-10  4.77796766e-10  1.11773403e-14 -1.19995500e-18 
 5.01683657e-08  5.01683657e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07 -2.16652393e-16 -2.43112221e-14 -4.77783869e-10  4.77797002e-10  1.11773454e-14 -1.19995504e-18 
 5.01683813e-08  5.01683813e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07 -2.66055960e-16 -2.43112279e-14 -4.77784108e-10  4.77797241e-10  1.11773505e-14 -1.19995507e-18 
 5.01683970e-08  5.01683970e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07 -1.40870579e-17 -2.43112338e-14 -4.77784349e-10  4.77797481e-10  1.11773557e-14 -1.19995508e-18 
 5.01684129e-08  5.01684129e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07 -9.50360379e-18 -2.43112397e-14 -4.77784592e-10  4.77797725e-10  1.11773610e-14 -1.19995498e-18 
 5.01684289e-08  5.01684289e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07 -9.07025115e-17 -2.43112457e-14 -4.77784838e-10  4.77797970e-10  1.11773663e-14 -1.19995498e-18 
 5.01684451e-08  5.01684451e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07  5.74735678e-17 -2.43112517e-14 -4.77785086e-10  4.77798219e-10  1.11773716e-14 -1.19995497e-18 
 5.01684614e-08  5.01684614e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07 -9.72818928e-17 -2.43112578e-14 -4.77785337e-10  4.77798470e-10  1.11773770e-14 -1.19995505e-18 
 5.01684780e-08  5.01684780e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07 -2.35339158e-16 -2.43112640e-14 -4.77785591e-10  4.77798724e-10  1.11773825e-14 -1.19995496e-18 
 5.01684948e-08  5.01684948e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07 -1.06621860e-16 -2.43112703e-14 -4.77785848e-10  4.77798981e-10  1.11773880e-14 -1.19995495e-18 
 5.01685117e-08  5.01685117e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07 -5.23232157e-16 -2.43112766e-14 -4.77786108e-10  4.77799241e-10  1.11773936e-14 -1.19995505e-18 
 5.01685289e-08  5.01685289e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07  1.86698767e-16 -2.43112831e-14 -4.77786372e-10  4.77799505e-10  1.11773993e-14 -1.19995496e-18 
 5.01685464e-08  5.01685464e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07 -5.44682684e-16 -2.43112896e-14 -4.77786640e-10  4.77799772e-10  1.11774051e-14 -1.19995503e-18 
 5.01685640e-08  5.01685640e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07 -5.03195698e-16 -2.43112962e-14 -4.77786911e-10  4.77800044e-10  1.11774109e-14 -1.19995496e-18 
 5.01685820e-08  5.01685820e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07 -2.41741191e-16 -2.43113029e-14 -4.77787186e-10  4.77800319e-10  1.11774169e-14 -1.19995498e-18 
 5.01686002e-08  5.01686002e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07  6.94097972e-17 -2.43113097e-14 -4.77787466e-10  4.77800599e-10  1.11774229e-14 -1.19995484e-18 
 5.01686188e-08  5.01686188e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07 -2.79665186e-16 -2.43113166e-14 -4.77787750e-10  4.77800883e-10  1.11774290e-14 -1.19995490e-18 
 5.01686377e-08  5.01686377e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07 -5.12891102e-16 -2.43113237e-14 -4.77788040e-10  4.77801173e-10  1.11774353e-14 -1.19995476e-18 
 5.01686569e-08  5.01686569e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07 -8.49973369e-16 -2.43113308e-14 -4.77788335e-10  4.77801468e-10  1.11774416e-14 -1.19995486e-18 
 5.01686765e-08  5.01686765e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07 -4.39184254e-16 -2.43113382e-14 -4.77788636e-10  4.77801768e-10  1.11774481e-14 -1.19995484e-18 
 5.01686965e-08  5.01686965e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07 -2.43684020e-16 -2.43113456e-14 -4.77788943e-10  4.77802076e-10  1.11774547e-14 -1.19995482e-18 
 5.01687170e-08  5.01687170e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07 -2.07994922e-16 -2.43113533e-14 -4.77789257e-10  4.77802390e-10  1.11774615e-14 -1.19995483e-18 
 5.01687380e-08  5.01687380e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07 -2.61519411e-16 -2.43113611e-14 -4.77789579e-10  4.77802711e-10  1.11774684e-14 -1.19995489e-18 
 5.01687595e-08  5.01687595e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07 -1.02352444e-16 -2.43113691e-14 -4.77789908e-10  4.77803041e-10  1.11774755e-14 -1.19995472e-18 
 5.01687816e-08  5.01687816e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07 -2.49865720e-17 -2.43113774e-14 -4.77790247e-10  4.77803380e-10  1.11774828e-14 -1.19995469e-18 
 5.01688043e-08  5.01688043e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07 -1.32864741e-16 -2.43113859e-14 -4.77790596e-10  4.77803729e-10  1.11774903e-14 -1.19995467e-18 
 5.01688278e-08  5.01688278e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07 -1.98862848e-16 -2.43113947e-14 -4.77790956e-10  4.77804089e-10  1.11774981e-14 -1.19995464e-18 
 5.01688521e-08  5.01688521e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07  9.90778674e-17 -2.43114037e-14 -4.77791329e-10  4.77804461e-10  1.11775061e-14 -1.19995464e-18 
 5.01688774e-08  5.01688774e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07  3.57659662e-19 -2.43114132e-14 -4.77791718e-10  4.77804850e-10  1.11775145e-14 -1.19995474e-18 
 5.01689029e-08  5.01689029e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07 -1.75435929e-16 -2.43114227e-14 -4.77792109e-10  4.77805241e-10  1.11775229e-14 -1.19995471e-18 
 5.01689287e-08  5.01689287e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07 -1.12836541e-16 -2.43114323e-14 -4.77792503e-10  4.77805636e-10  1.11775314e-14 -1.19995478e-18 
 5.01689536e-08  5.01689536e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07 -2.47005978e-16 -2.43114416e-14 -4.77792886e-10  4.77806019e-10  1.11775397e-14 -1.19995478e-18 
 5.01689784e-08  5.01689784e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07 -9.35124374e-18 -2.43114509e-14 -4.77793267e-10  4.77806400e-10  1.11775479e-14 -1.19995471e-18 
 5.01690026e-08  5.01690026e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07  9.51274116e-17 -2.43114599e-14 -4.77793638e-10  4.77806771e-10  1.11775559e-14 -1.19995467e-18 
 5.01690267e-08  5.01690267e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07 -1.39886327e-16 -2.43114689e-14 -4.77794007e-10  4.77807140e-10  1.11775638e-14 -1.19995469e-18 
 5.01690503e-08  5.01690503e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07 -1.44667563e-16 -2.43114778e-14 -4.77794369e-10  4.77807502e-10  1.11775716e-14 -1.19995473e-18 
 5.01690738e-08  5.01690738e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07 -1.39979500e-16 -2.43114865e-14 -4.77794729e-10  4.77807862e-10  1.11775794e-14 -1.19995465e-18 
 5.01690970e-08  5.01690970e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07 -2.01978712e-17 -2.43114952e-14 -4.77795085e-10  4.77808217e-10  1.11775870e-14 -1.19995464e-18 
 5.01691200e-08  5.01691200e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07 -5.41169350e-18 -2.43115038e-14 -4.77795438e-10  4.77808570e-10  1.11775946e-14 -1.19995468e-18 
 5.01691428e-08  5.01691428e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07  2.36222401e-16 -2.43115123e-14 -4.77795787e-10  4.77808920e-10  1.11776022e-14 -1.19995461e-18 
 5.01691654e-08  5.01691654e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07  1.26107006e-16 -2.43115207e-14 -4.77796135e-10  4.77809267e-10  1.11776097e-14 -1.19995476e-18 
 5.01691879e-08  5.01691879e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07  2.79216417e-16 -2.43115291e-14 -4.77796479e-10  4.77809612e-10  1.11776171e-14 -1.19995471e-18 
 5.01692102e-08  5.01692102e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07  1.34484586e-16 -2.43115375e-14 -4.77796822e-10  4.77809955e-10  1.11776245e-14 -1.19995462e-18 
 5.01692324e-08  5.01692324e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07 -1.12337956e-16 -2.43115458e-14 -4.77797162e-10  4.77810295e-10  1.11776318e-14 -1.19995462e-18 
 5.01692545e-08  5.01692545e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07  4.11237672e-17 -2.43115540e-14 -4.77797501e-10  4.77810634e-10  1.11776391e-14 -1.19995462e-18 
 5.01692765e-08  5.01692765e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07  1.71492196e-16 -2.43115622e-14 -4.77797838e-10  4.77810971e-10  1.11776464e-14 -1.19995471e-18 
 5.01692984e-08  5.01692984e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07  4.85062417e-17 -2.43115704e-14 -4.77798174e-10  4.77811307e-10  1.11776536e-14 -1.19995476e-18 
 5.01693201e-08  5.01693201e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07 -8.49395110e-17 -2.43115785e-14 -4.77798508e-10  4.77811641e-10  1.11776608e-14 -1.19995475e-18 
 5.01693418e-08  5.01693418e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07 -9.83242727e-17 -2.43115866e-14 -4.77798841e-10  4.77811974e-10  1.11776680e-14 -1.19995479e-18 
 5.01693635e-08  5.01693635e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07  1.07587796e-16 -2.43115947e-14 -4.77799172e-10  4.77812305e-10  1.11776751e-14 -1.19995480e-18 
 5.01693850e-08  5.01693850e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07  1.42162463e-16 -2.43116027e-14 -4.77799503e-10  4.77812635e-10  1.11776822e-14 -1.19995481e-18 
 5.01694065e-08  5.01694065e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07 -4.13482098e-16 -2.43116107e-14 -4.77799832e-10  4.77812965e-10  1.11776893e-14 -1.19995488e-18 
 5.01694278e-08  5.01694278e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07  2.08374870e-17 -2.43116187e-14 -4.77800160e-10  4.77813293e-10  1.11776964e-14 -1.19995484e-18 
 5.01694492e-08  5.01694492e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07  2.63923290e-17 -2.43116267e-14 -4.77800487e-10  4.77813620e-10  1.11777034e-14 -1.19995490e-18 
 5.01694704e-08  5.01694704e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07  1.96295439e-16 -2.43116346e-14 -4.77800813e-10  4.77813946e-10  1.11777105e-14 -1.19995484e-18 
 5.01694916e-08  5.01694916e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07  7.90665552e-17 -2.43116425e-14 -4.77801138e-10  4.77814270e-10  1.11777175e-14 -1.19995487e-18 
 5.01695127e-08  5.01695127e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07 -3.21757112e-16 -2.43116504e-14 -4.77801461e-10  4.77814594e-10  1.11777244e-14 -1.19995488e-18 
 5.01695337e-08  5.01695337e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07 -2.59840221e-16 -2.43116583e-14 -4.77801784e-10  4.77814917e-10  1.11777314e-14 -1.19995494e-18 
 5.01695547e-08  5.01695547e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07 -2.83134527e-17 -2.43116661e-14 -4.77802105e-10  4.77815238e-10  1.11777383e-14 -1.19995488e-18 
 5.01695755e-08  5.01695755e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07 -2.79397947e-16 -2.43116739e-14 -4.77802425e-10  4.77815558e-10  1.11777452e-14 -1.19995488e-18 
 5.01695963e-08  5.01695963e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07 -1.02549538e-16 -2.43116816e-14 -4.77802744e-10  4.77815877e-10  1.11777521e-14 -1.19995488e-18 
 5.01696170e-08  5.01696170e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07 -2.86840455e-16 -2.43116894e-14 -4.77803061e-10  4.77816194e-10  1.11777589e-14 -1.19995477e-18 
 5.01696376e-08  5.01696376e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07 -5.10291029e-16 -2.43116971e-14 -4.77803377e-10  4.77816510e-10  1.11777657e-14 -1.19995477e-18 
 5.01696581e-08  5.01696581e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07 -3.19802371e-16 -2.43117047e-14 -4.77803691e-10  4.77816824e-10  1.11777725e-14 -1.19995479e-18 
 5.01696784e-08  5.01696784e-08  1.20000000e+00 -3.73429552e-07 -1.53381693e-02  1.53382123e-02  3.30469300e-07 -5.15416425e-16 -2.43117123e-14 -4.77804003e-10  4.77817136e-10  1.11777792e-14 -1.19995491e-18 
