 time            time            v(in_inv)       v(out_inv)      i(Vdd_inv)     
 4.26748798e-08  4.26748798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.26848798e-08  4.26848798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.26948798e-08  4.26948798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.27048798e-08  4.27048798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.27148798e-08  4.27148798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.27248798e-08  4.27248798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.27348798e-08  4.27348798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.27448798e-08  4.27448798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.27548798e-08  4.27548798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.27648798e-08  4.27648798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.27748798e-08  4.27748798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.27848798e-08  4.27848798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.27948798e-08  4.27948798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.28048798e-08  4.28048798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.28148798e-08  4.28148798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.28248798e-08  4.28248798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.28348798e-08  4.28348798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.28448798e-08  4.28448798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.28548798e-08  4.28548798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.28648798e-08  4.28648798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.28748798e-08  4.28748798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.28848798e-08  4.28848798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.28948798e-08  4.28948798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.29048798e-08  4.29048798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.29148798e-08  4.29148798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.29248798e-08  4.29248798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.29348798e-08  4.29348798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.29448798e-08  4.29448798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.29548798e-08  4.29548798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.29648798e-08  4.29648798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.29748798e-08  4.29748798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.29848798e-08  4.29848798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.29948798e-08  4.29948798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.30048798e-08  4.30048798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.30148798e-08  4.30148798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.30248798e-08  4.30248798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.30348798e-08  4.30348798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.30448798e-08  4.30448798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.30548798e-08  4.30548798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.30648798e-08  4.30648798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.30748798e-08  4.30748798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.30848798e-08  4.30848798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.30948798e-08  4.30948798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.31048798e-08  4.31048798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.31148798e-08  4.31148798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.31248798e-08  4.31248798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.31348798e-08  4.31348798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.31448798e-08  4.31448798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.31548798e-08  4.31548798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.31648798e-08  4.31648798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.31748798e-08  4.31748798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.31848798e-08  4.31848798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.31948798e-08  4.31948798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.32048798e-08  4.32048798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.32148798e-08  4.32148798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.32248798e-08  4.32248798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.32348798e-08  4.32348798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.32448798e-08  4.32448798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.32548798e-08  4.32548798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.32648798e-08  4.32648798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.32748798e-08  4.32748798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.32848798e-08  4.32848798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.32948798e-08  4.32948798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.33048798e-08  4.33048798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.33148798e-08  4.33148798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.33248798e-08  4.33248798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.33348798e-08  4.33348798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.33448798e-08  4.33448798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.33548798e-08  4.33548798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.33648798e-08  4.33648798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.33748798e-08  4.33748798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.33848798e-08  4.33848798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.33948798e-08  4.33948798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.34048798e-08  4.34048798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.34148798e-08  4.34148798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.34248798e-08  4.34248798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.34348798e-08  4.34348798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.34448798e-08  4.34448798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.34548798e-08  4.34548798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.34648798e-08  4.34648798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.34748798e-08  4.34748798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.34848798e-08  4.34848798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.34948798e-08  4.34948798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.35048798e-08  4.35048798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.35148798e-08  4.35148798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.35248798e-08  4.35248798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.35348798e-08  4.35348798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.35448798e-08  4.35448798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.35548798e-08  4.35548798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.35648798e-08  4.35648798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.35748798e-08  4.35748798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.35848798e-08  4.35848798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.35948798e-08  4.35948798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.36048798e-08  4.36048798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.36148798e-08  4.36148798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.36248798e-08  4.36248798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.36348798e-08  4.36348798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.36448798e-08  4.36448798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.36548798e-08  4.36548798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.36648798e-08  4.36648798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.36748798e-08  4.36748798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.36848798e-08  4.36848798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.36948798e-08  4.36948798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.37048798e-08  4.37048798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.37148798e-08  4.37148798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.37248798e-08  4.37248798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.37348798e-08  4.37348798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.37448798e-08  4.37448798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.37548798e-08  4.37548798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.37648798e-08  4.37648798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.37748798e-08  4.37748798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.37848798e-08  4.37848798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.37948798e-08  4.37948798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.38048798e-08  4.38048798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.38148798e-08  4.38148798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.38248798e-08  4.38248798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.38348798e-08  4.38348798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.38448798e-08  4.38448798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.38548798e-08  4.38548798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.38648798e-08  4.38648798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.38748798e-08  4.38748798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.38848798e-08  4.38848798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.38948798e-08  4.38948798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.39048798e-08  4.39048798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.39148798e-08  4.39148798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.39248798e-08  4.39248798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.39348798e-08  4.39348798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.39448798e-08  4.39448798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.39548798e-08  4.39548798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.39648798e-08  4.39648798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.39748798e-08  4.39748798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.39848798e-08  4.39848798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.39948798e-08  4.39948798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.40048798e-08  4.40048798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.40148798e-08  4.40148798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.40248798e-08  4.40248798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.40348798e-08  4.40348798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.40448798e-08  4.40448798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.40548798e-08  4.40548798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.40648798e-08  4.40648798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.40748798e-08  4.40748798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.40848798e-08  4.40848798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.40948798e-08  4.40948798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.41048798e-08  4.41048798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.41148798e-08  4.41148798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.41248798e-08  4.41248798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.41348798e-08  4.41348798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.41448798e-08  4.41448798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.41548798e-08  4.41548798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.41648798e-08  4.41648798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.41748798e-08  4.41748798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.41848798e-08  4.41848798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.41948798e-08  4.41948798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.42048798e-08  4.42048798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.42148798e-08  4.42148798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.42248798e-08  4.42248798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.42348798e-08  4.42348798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.42448798e-08  4.42448798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.42548798e-08  4.42548798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.42648798e-08  4.42648798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.42748798e-08  4.42748798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.42848798e-08  4.42848798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.42948798e-08  4.42948798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.43048798e-08  4.43048798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.43148798e-08  4.43148798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.43248798e-08  4.43248798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.43348798e-08  4.43348798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.43448798e-08  4.43448798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.43548798e-08  4.43548798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.43648798e-08  4.43648798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.43748798e-08  4.43748798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.43848798e-08  4.43848798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.43948798e-08  4.43948798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.44048798e-08  4.44048798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.44148798e-08  4.44148798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.44248798e-08  4.44248798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.44348798e-08  4.44348798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.44448798e-08  4.44448798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.44548798e-08  4.44548798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.44648798e-08  4.44648798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.44748798e-08  4.44748798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.44848798e-08  4.44848798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.44948798e-08  4.44948798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.45048798e-08  4.45048798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.45148798e-08  4.45148798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.45248798e-08  4.45248798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.45348798e-08  4.45348798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.45448798e-08  4.45448798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.45548798e-08  4.45548798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.45648798e-08  4.45648798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.45748798e-08  4.45748798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.45848798e-08  4.45848798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.45948798e-08  4.45948798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.46048798e-08  4.46048798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.46148798e-08  4.46148798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.46248798e-08  4.46248798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.46348798e-08  4.46348798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.46448798e-08  4.46448798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.46548798e-08  4.46548798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.46648798e-08  4.46648798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.46748798e-08  4.46748798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.46848798e-08  4.46848798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.46948798e-08  4.46948798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.47048798e-08  4.47048798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.47148798e-08  4.47148798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.47248798e-08  4.47248798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.47348798e-08  4.47348798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.47448798e-08  4.47448798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.47548798e-08  4.47548798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.47648798e-08  4.47648798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.47748798e-08  4.47748798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.47848798e-08  4.47848798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.47948798e-08  4.47948798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.48048798e-08  4.48048798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.48148798e-08  4.48148798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.48248798e-08  4.48248798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.48348798e-08  4.48348798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.48448798e-08  4.48448798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.48548798e-08  4.48548798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.48648798e-08  4.48648798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.48748798e-08  4.48748798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.48848798e-08  4.48848798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.48948798e-08  4.48948798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.49048798e-08  4.49048798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.49148798e-08  4.49148798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.49248798e-08  4.49248798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.49348798e-08  4.49348798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.49448798e-08  4.49448798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.49548798e-08  4.49548798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.49648798e-08  4.49648798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.49748798e-08  4.49748798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.49848798e-08  4.49848798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.49948798e-08  4.49948798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.50048798e-08  4.50048798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.50148798e-08  4.50148798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.50248798e-08  4.50248798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.50348798e-08  4.50348798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.50448798e-08  4.50448798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.50548798e-08  4.50548798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.50648798e-08  4.50648798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.50748798e-08  4.50748798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.50848798e-08  4.50848798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.50948798e-08  4.50948798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.51048798e-08  4.51048798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.51148798e-08  4.51148798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.51248798e-08  4.51248798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.51348798e-08  4.51348798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.51448798e-08  4.51448798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.51548798e-08  4.51548798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.51648798e-08  4.51648798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.51748798e-08  4.51748798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.51848798e-08  4.51848798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.51948798e-08  4.51948798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.52048798e-08  4.52048798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.52148798e-08  4.52148798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.52248798e-08  4.52248798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.52348798e-08  4.52348798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.52448798e-08  4.52448798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.52548798e-08  4.52548798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.52648798e-08  4.52648798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.52748798e-08  4.52748798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.52848798e-08  4.52848798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.52948798e-08  4.52948798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.53048798e-08  4.53048798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.53148798e-08  4.53148798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
 4.53248798e-08  4.53248798e-08  1.20000000e+00  9.22753460e-05 -3.91213717e-06 
